B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,class,A1
14,25,15395,18334,15395,18334,11,10,1638,1614,0,3
18,31,13508,17600,13508,17600,12,8,2175,1564,0,3
30,46,16909,19057,16909,19057,12,8,2004,2035,0,3
7,6,17320,21581,15663,20778,11,9,1720,1454,0,3
15,26,17506,21031,17506,21031,11,10,1619,1499,0,3
16,30,17117,20437,17117,20437,12,9,1856,1540,0,3
11,18,17076,19950,17076,19950,10,9,1601,2001,0,3
17,25,15018,19305,15017,19306,13,8,2007,1441,0,3
29,38,15735,16607,15735,16607,16,7,2587,1394,0,3
19,36,16258,20781,16258,20781,10,9,1396,1450,0,3
21,40,19647,21838,19647,21838,14,7,2232,1300,0,3
11,19,17508,21758,17508,21758,8,7,1545,1858,0,3
11,8,19206,21426,19206,21426,15,9,2417,1569,0,3
20,33,19346,22440,19346,22440,10,8,1772,1983,0,3
11,7,15028,18908,15028,18908,16,8,2373,1214,0,3
35,44,19291,22910,19290,22910,9,7,2250,2736,0,3
24,35,24194,26493,24194,26493,11,9,1629,1394,0,3
8,7,21578,24461,21578,24461,13,9,1824,1367,0,3
4,6,25137,23827,25137,23827,7,9,1070,1470,0,3
42,50,17089,20784,17089,20784,13,8,2292,2142,0,3
0,0,32567,24797,32567,24797,6,0,592,66,1,3
0,0,33025,25225,33025,25225,6,0,628,22,1,3
11,14,20175,21602,20175,21602,11,9,1755,1654,0,3
18,28,14793,17821,14793,17821,12,9,1862,1787,0,3
25,37,20150,24557,18927,24552,13,9,2046,1494,0,3
18,33,18873,23684,18873,23684,9,8,1428,1636,0,3
19,34,21134,23184,21134,23184,11,8,1860,1448,0,3
12,6,17085,19460,17085,19460,18,8,2683,1348,0,3
15,30,22694,23917,22694,23917,9,10,1459,1610,0,3
12,11,18676,21625,17867,21802,15,9,2349,1479,0,3
5,7,19412,22356,19412,22356,9,8,1454,1449,0,3
13,22,16008,19783,16008,19783,12,8,2053,1772,0,3
7,6,19013,23092,19013,23092,12,7,1921,1409,0,3
21,33,17651,21362,17651,21361,13,9,2455,2263,0,3
8,7,19817,24047,19535,24214,14,9,2096,1483,0,3
14,37,16517,20710,14303,19748,5,5,737,915,0,3
26,39,17065,20271,17065,20271,11,7,2180,1969,0,3
18,28,16657,21576,16657,21576,15,9,2209,1405,0,3
18,31,24105,26830,22502,26568,13,9,2067,1579,0,3
38,44,18691,23530,16349,22200,12,8,2241,1984,0,3
8,7,21246,24507,21246,24507,12,9,1704,1447,0,3
15,12,17935,21123,17935,21123,12,9,1817,1433,0,3
15,17,17117,22402,17117,22402,12,8,2016,1691,0,3
25,37,20352,23411,20352,23411,16,7,2641,1672,0,3
16,28,19008,20949,19008,20949,12,10,1980,1785,0,3
25,38,17493,20343,17493,20343,11,7,2342,2149,0,3
12,18,16082,19005,16082,19005,12,9,1953,1647,0,3
12,10,20360,21694,20360,21694,13,10,1867,1597,0,3
14,29,19501,21784,19501,21784,11,8,1641,1358,0,3
25,39,19543,22742,19543,22742,11,8,2035,2101,0,3
32,49,15962,20677,15962,20677,11,9,2256,2136,0,3
11,10,20406,23390,20406,23390,14,9,2567,2128,0,3
23,52,19655,23356,19653,23358,13,9,2116,1528,0,3
21,35,17770,21945,18733,23149,12,9,1727,1442,0,3
14,30,18269,21930,18264,21932,10,8,1742,1764,0,3
21,35,18032,20987,18032,20987,11,7,2264,2110,0,3
9,6,19647,22003,19647,22003,14,9,2246,1568,0,3
28,40,19044,20579,19044,20579,13,8,2004,1612,0,3
5,4,20073,22484,20073,22484,8,6,1255,1239,0,3
25,35,18700,21964,18700,21964,13,8,2208,1755,0,3
15,26,22433,24191,22433,24191,11,9,1822,1703,0,3
13,19,17629,21955,16372,22183,12,9,2130,1839,0,3
21,31,16672,19533,16672,19533,15,10,2528,2349,0,3
11,11,20481,22717,20481,22717,13,9,2080,1636,0,3
23,27,17824,21122,17824,21122,16,8,2804,1983,0,3
30,43,15006,18569,14240,18111,13,9,2092,1487,0,3
12,8,17534,21999,17534,21999,12,8,1956,1413,0,3
16,27,18367,21593,17730,21801,14,10,2111,1907,0,3
18,34,16283,20697,14616,20701,9,8,1575,1869,0,3
36,52,22367,24459,22367,24459,10,7,2176,2511,0,3
6,7,14935,17263,14933,17264,7,9,1021,1317,0,2
11,6,17557,21545,17557,21545,14,7,2185,1214,0,3
14,26,22025,24982,22025,24982,12,8,2034,1696,0,3
8,8,16998,22329,16998,22329,11,10,1678,1574,0,3
8,8,19931,22911,19931,22911,10,9,1661,1729,0,3
15,32,15907,21252,15905,21253,9,9,1349,1410,0,3
26,43,18395,22225,18395,22225,11,9,1692,1742,0,3
17,34,18018,22706,18018,22706,8,8,1329,1448,0,3
20,39,18534,20954,18534,20954,9,6,1580,1396,0,3
6,6,14388,20593,14385,20595,9,7,1804,1838,0,3
20,36,20837,22745,20837,22745,13,9,2176,2160,0,3
15,28,21566,23101,21566,23101,12,8,1961,1917,0,3
12,8,21494,24061,21494,24061,13,9,2057,1611,0,3
21,36,18870,21863,17884,21763,11,9,1629,1517,0,3
12,15,17904,21040,17904,21040,11,9,1812,1728,0,3
20,30,17540,21370,17540,21370,13,10,2114,1991,0,3
9,7,19010,22264,19010,22264,14,9,2067,1454,0,3
22,39,19301,24515,17510,23747,9,8,1741,1894,0,3
22,33,23223,25175,23223,25175,14,8,2443,1907,0,3
6,6,19298,23446,17242,22876,10,8,1574,1366,0,3
26,38,17594,23032,17595,23032,13,7,2497,2041,0,3
9,6,18923,23322,18923,23322,14,9,2232,1483,0,3
14,21,14298,18929,14298,18929,11,10,1982,2174,0,3
14,26,16877,20144,16877,20144,12,9,1766,1545,0,3
7,5,20076,23137,17360,21890,13,8,2029,1361,0,3
0,0,28146,22044,28146,22044,6,0,586,68,1,3
22,31,25275,26271,25275,26271,13,9,2244,2012,0,3
18,35,20032,23577,20032,23577,9,6,1597,1702,0,3
11,15,14903,15417,14903,15417,10,8,1562,1442,0,3
11,11,20043,22538,20043,22538,12,8,2040,1742,0,3
7,6,21265,23726,18503,22912,10,8,1625,1313,0,3
7,7,17357,21997,17357,21997,10,10,1361,1453,0,3
8,5,20022,21060,20022,21060,14,7,2173,1294,0,3
29,46,17679,20480,17679,20480,11,8,2004,2107,0,3
19,31,18378,21189,17979,21346,13,9,2066,1694,0,3
31,51,19280,22901,19280,22901,13,9,2103,1794,0,3
9,7,20744,24856,20744,24856,15,9,2230,1400,0,3
0,3,32495,24706,32495,24706,6,0,589,69,1,3
0,0,32813,25046,32813,25046,6,0,589,69,1,3
14,26,17283,20571,17283,20571,11,8,1888,1764,0,3
5,7,16977,21709,16978,21709,10,9,1388,1421,0,3
15,28,16344,21686,16344,21685,11,9,1836,1831,0,3
9,9,18914,22359,17808,22132,11,9,1645,1609,0,3
15,28,15977,19360,15977,19360,11,9,1853,1817,0,3
8,9,17092,20875,15843,20275,10,10,1466,1603,0,3
15,12,25084,25689,25084,25689,11,7,1945,1791,0,3
17,29,21970,22973,21970,22973,14,9,2067,1406,0,3
26,40,21127,22950,20353,23289,10,8,1628,1655,0,3
22,39,14899,18651,14898,18651,12,9,1876,1477,0,3
18,31,22059,23583,22059,23583,13,9,2229,1788,0,3
7,6,16393,18617,16393,18617,10,9,1650,1548,0,3
7,8,23047,24319,23047,24319,10,7,1604,1451,0,3
7,6,14234,19365,14234,19365,12,9,1821,1526,0,3
15,28,21372,22630,21372,22630,11,7,1932,1567,0,3
37,61,17538,19779,17538,19779,15,8,2335,1467,0,3
12,25,25021,25114,25021,25114,12,8,2321,2101,0,3
22,40,22140,22966,22140,22966,9,7,1860,2326,0,3
11,6,17082,21531,17070,21537,15,8,2377,1382,0,3
35,40,18203,20998,18203,20998,14,9,2720,2460,0,3
21,34,18763,21187,18763,21187,12,8,2188,1944,0,3
13,28,20663,24693,20663,24693,9,7,1555,1746,0,3
29,45,16962,20939,16960,20940,10,8,1521,1356,0,3
9,6,17853,24091,17845,24096,13,8,2108,1256,0,3
19,24,19820,25245,19820,25245,16,10,2448,1856,0,3
17,26,19085,20903,19085,20903,14,8,2342,1635,0,3
15,29,16231,19942,16231,19942,11,8,1684,1367,0,3
7,6,17855,22729,17855,22729,12,8,1843,1407,0,3
30,38,17418,22314,14438,20359,15,10,2402,2218,0,3
22,31,22473,25230,22473,25230,15,10,2353,1888,0,3
7,6,17284,21153,17284,21153,11,9,1756,1719,0,3
17,35,25562,26871,25562,26871,11,7,1768,1332,0,3
14,18,21862,23667,21862,23667,12,7,1999,1381,0,3
17,29,16435,19576,16435,19576,13,10,2289,1921,0,3
9,8,19374,21458,19374,21458,11,8,1689,1425,0,3
17,33,18785,22959,18570,23084,9,8,1630,1810,0,3
8,7,20675,22205,20675,22205,11,7,1887,1374,0,3
19,31,21925,23857,21925,23857,12,11,1673,1631,0,3
7,6,17793,21594,17793,21594,11,8,1783,1509,0,3
47,69,13917,17254,13917,17254,13,9,2225,1986,0,3
21,31,18514,21147,18504,21153,11,9,1856,1646,0,3
69,80,23199,24122,23199,24122,7,6,1818,2252,0,3
10,7,22689,25507,22689,25507,14,9,2105,1640,0,3
11,7,20858,24232,20858,24232,15,8,2537,1485,0,3
22,38,19947,21869,19947,21869,11,9,1941,1920,0,3
22,36,16382,21195,14738,20057,12,8,2047,1796,0,3
15,28,21171,24650,21171,24650,10,8,1595,1398,0,3
28,39,17394,21387,17394,21387,13,10,1928,1729,0,3
23,34,18543,21326,18543,21326,14,8,2217,1785,0,3
28,39,17434,20147,17434,20147,11,8,1685,1752,0,3
9,8,17963,21518,17962,21518,12,9,1833,1405,0,3
8,7,20255,23312,20255,23312,11,10,1609,1568,0,3
6,6,22564,25441,22564,25441,9,7,1623,1403,0,3
6,34,31549,24988,31549,24988,6,1,614,134,1,3
17,28,19460,23050,17704,22302,13,9,2039,1836,0,3
15,30,14840,19777,14840,19777,7,7,1285,1539,0,3
17,32,18627,21669,18627,21669,12,9,2000,1630,0,3
13,25,23650,24422,23650,24422,10,9,1447,1556,0,3
3,18,32530,24739,32530,24739,6,0,860,495,1,3
0,0,32838,25068,32838,25068,6,0,810,464,1,3
19,31,17304,19384,16006,18828,12,8,1785,1652,0,3
6,7,21321,24499,21321,24499,11,9,1745,1433,0,3
17,28,22473,24318,22473,24318,15,6,2560,1311,0,3
16,26,19076,22753,19076,22753,11,8,1678,1389,0,3
32,40,19636,22668,19636,22668,11,8,2151,2221,0,3
20,32,19016,21981,19042,21964,14,7,2558,1825,0,3
11,9,18785,21469,18785,21469,13,8,2209,1654,0,3
26,32,19290,22033,19290,22033,17,7,2754,1596,0,3
8,7,19657,21804,19657,21804,12,9,1925,1558,0,3
21,35,23161,25534,23161,25534,12,8,2065,1664,0,3
27,57,17541,20235,17541,20235,13,7,2005,1323,0,3
19,28,14320,18229,14320,18229,11,8,2110,1857,0,3
7,8,17899,21381,17899,21381,8,7,1160,1288,0,3
9,7,18763,22307,16694,21455,13,9,1994,1540,0,3
6,4,17466,22118,17466,22118,9,6,1383,1197,0,3
14,30,20587,23678,19505,23197,9,7,1406,1424,0,3
21,34,19333,23510,19333,23510,14,9,1992,1463,0,3
20,34,17561,20106,17561,20106,13,9,2150,1618,0,3
23,39,19660,23594,19660,23594,13,8,2343,1970,0,3
9,9,25877,24819,23621,24385,11,9,1648,1537,0,3
9,7,21543,24511,19365,24034,14,8,2199,1343,0,3
14,24,18280,21619,18280,21619,14,9,2084,1354,0,3
10,7,21050,23277,21050,23277,14,7,2174,1151,0,3
15,28,17103,20909,17103,20909,9,7,1803,1927,0,3
13,16,18739,23511,18733,23515,12,10,2008,1840,0,3
28,44,19613,22032,19613,22032,11,7,2006,1416,0,3
26,39,18649,23091,18648,23092,12,8,2250,1979,0,3
27,38,9834,14305,9834,14305,15,9,2593,2187,0,3
12,8,16063,20733,16063,20733,16,9,2314,1376,0,3
36,51,15228,17174,15228,17174,13,9,2126,1767,0,3
16,26,18401,20108,18401,20108,10,8,1525,1372,0,3
11,23,32832,25058,32832,25058,6,0,584,63,1,3
21,37,20046,20703,20046,20703,12,8,1895,1683,0,3
5,6,17068,21367,17067,21367,10,8,1478,1333,0,3
20,29,20627,22974,20627,22974,12,9,2090,2017,0,3
19,35,20128,24239,20128,24239,10,9,1525,1480,0,3
14,27,20764,22161,18594,21615,9,7,1570,1705,0,3
15,32,19914,23037,22010,23691,11,8,2026,1964,0,3
25,32,20453,22504,20453,22504,12,8,1865,1552,0,3
11,27,18971,22115,18059,22200,8,9,1348,1821,0,3
19,33,15217,19568,15217,19568,10,8,1607,1513,0,3
12,13,18522,22723,18522,22723,14,7,2278,1609,0,3
37,45,19942,22824,19942,22824,14,7,2662,2100,0,3
25,34,20559,23504,20559,23504,15,8,2453,1629,0,3
14,28,20221,23277,20221,23277,11,8,1737,1373,0,3
19,28,17727,21881,17727,21881,14,9,2131,1578,0,3
23,34,21013,23320,21013,23320,12,9,1962,1713,0,3
24,44,20130,24215,20121,24220,10,9,1597,1759,0,3
26,53,19008,22167,19008,22167,11,8,1736,1525,0,3
11,8,18862,22245,18862,22245,14,10,1995,1548,0,3
14,27,19014,22860,19014,22860,10,9,1660,1628,0,3
15,25,21714,23231,21705,23237,14,8,2450,1701,0,3
17,30,15578,19150,15578,19150,14,8,2384,1795,0,3
0,0,32770,25036,32770,25036,6,0,861,499,1,3
25,38,18753,22618,18754,22618,11,8,1920,1478,0,3
13,18,21917,25929,21917,25929,12,9,2055,1857,0,3
15,27,18637,20849,18634,20850,15,7,2370,1282,0,3
9,6,18650,22589,18650,22589,10,8,1560,1380,0,6
44,44,18550,22182,18550,22182,12,8,2197,1439,0,3
5,4,17033,20949,17033,20949,9,7,1409,1312,0,3
7,7,20042,21813,20042,21813,11,10,1673,1572,0,3
22,37,17115,22143,16412,22264,13,7,2362,1758,0,3
7,6,19395,21848,19395,21848,12,8,1890,1389,0,3
16,33,20673,21746,20673,21746,9,8,1826,1916,0,3
30,45,20659,22184,20418,22302,12,7,2017,1510,0,3
12,7,14700,17816,14700,17816,15,8,2331,1434,0,3
10,6,20360,22390,20360,22390,11,7,1905,1609,0,3
28,38,20580,24060,20580,24060,18,6,2775,1542,0,3
10,8,18970,21122,18970,21122,12,9,1871,1639,0,3
11,7,21872,25021,21872,25021,17,6,2659,904,0,3
14,14,20221,22698,20221,22698,16,9,2564,1631,0,3
14,29,22392,22980,22392,22980,12,8,1766,1380,0,3
17,28,22471,24120,22471,24120,12,7,2258,1825,0,3
24,40,14355,18745,14354,18746,11,10,1873,1958,0,3
18,34,18550,20785,16617,20471,10,8,1856,1759,0,3
9,5,21521,24076,21521,24076,15,7,2182,1208,0,3
12,28,19428,23018,19428,23018,9,8,1412,1698,0,3
27,42,15935,19064,15935,19064,10,8,1711,1789,0,3
7,6,18739,21595,18739,21595,13,7,2068,1303,0,3
11,27,17922,21732,17922,21732,9,7,1553,1359,0,3
7,5,20602,22175,20602,22175,13,7,2071,1173,0,3
13,14,20204,23318,20204,23318,12,7,2372,1680,0,3
10,7,19095,20353,16854,19078,15,9,2260,1408,0,3
11,6,14877,22290,14877,22290,16,7,2622,1242,0,3
9,6,18362,23119,18362,23119,13,6,2276,1549,0,3
32,46,17789,21620,17789,21620,11,8,2235,2141,0,3
9,7,16576,21356,16576,21356,14,9,2064,1374,0,3
15,28,20632,22946,20632,22946,13,7,2127,1492,0,3
9,9,11016,15145,11016,15145,13,10,1882,1493,0,3
8,5,19842,23672,19842,23672,13,7,2050,1316,0,3
19,31,21603,23337,21603,23337,14,9,2196,1693,0,3
18,24,18337,22077,18337,22077,12,9,1675,1586,0,3
0,0,32872,25093,32872,25093,6,0,1151,574,1,3
13,18,22516,23589,20826,22945,10,8,1840,1675,0,3
13,26,17760,21041,17760,21041,11,8,1985,1504,0,3
21,34,21075,22070,21075,22070,14,9,2129,1302,0,3
6,6,21449,23868,21449,23868,9,8,1415,1427,0,3
20,39,17565,22748,17564,22748,10,7,1945,1963,0,3
13,11,23557,24416,23557,24416,14,7,2211,1484,0,3
15,26,20967,24670,20966,24671,12,8,2107,1863,0,3
30,42,19953,22930,19953,22930,12,8,2046,1953,0,3
7,7,17062,20854,17062,20854,10,9,1333,1414,0,3
20,38,17455,20980,17455,20980,10,8,1655,1836,0,3
19,24,18330,22745,18330,22745,12,8,2041,1925,0,3
15,27,18971,22274,17379,21489,12,10,1960,1900,0,3
13,28,15714,19624,15714,19624,10,9,1408,1382,0,3
7,35,27822,22081,27822,22081,6,1,698,322,1,3
20,29,17041,21329,15732,20466,11,9,1754,1723,0,3
13,20,17941,22192,17941,22192,11,8,1793,1457,0,3
25,37,20026,22733,19019,22351,13,9,2149,2008,0,3
23,37,21580,23283,21580,23283,12,5,2488,1819,0,3
21,35,14825,17465,14825,17465,11,9,1759,1840,0,3
16,25,17056,21391,17056,21391,14,8,2248,1656,0,3
7,6,15099,20031,15090,20035,10,8,1810,1537,0,3
22,35,20127,23059,20127,23059,11,8,1866,1792,0,3
22,40,17618,19333,17618,19333,10,8,1930,2295,0,3
28,37,18289,20976,18289,20976,13,7,2259,1778,0,3
10,23,16053,19745,16524,20390,11,8,1675,1384,0,3
0,0,32587,24797,32587,24797,6,0,588,69,1,3
0,0,32865,25093,32865,25093,6,0,589,69,1,3
0,0,32710,24939,32710,24939,6,0,625,14,1,3
0,0,32554,24730,32554,24730,6,0,626,15,1,3
15,23,21146,22099,21146,22099,13,7,2059,1548,0,3
19,28,22411,24215,22411,24215,15,8,2175,1386,0,3
21,28,19136,23258,19124,23265,16,8,2671,1686,0,3
12,5,24052,26148,24052,26148,18,6,2804,1220,0,3
10,9,16511,20596,15587,20521,13,9,1992,1460,0,3
26,39,18482,21623,18482,21623,10,8,1794,2050,0,3
25,32,15036,18137,15036,18137,14,8,2575,1996,0,3
7,5,18710,21240,18710,21240,11,7,1829,1547,0,3
21,27,18372,22100,18372,22100,19,7,2948,1386,0,3
7,6,18561,23650,18561,23650,10,9,1583,1591,0,3
14,21,23558,25955,23558,25955,9,8,1624,1898,0,3
15,29,15107,19935,15107,19935,13,9,2026,1527,0,3
22,37,18573,21306,16776,20180,11,8,1856,1662,0,3
5,9,18966,20796,18965,20796,7,8,955,1269,0,3
18,35,17346,20832,17346,20832,13,7,1992,1309,0,3
21,37,19491,21470,20386,21665,13,5,2274,1485,0,3
14,27,17655,22231,17655,22231,11,9,1813,1792,0,3
16,30,23306,25723,23306,25723,11,7,2071,1631,0,3
15,20,20055,22998,20055,22998,11,8,1730,1662,0,3
19,30,16124,19112,16124,19112,13,8,2114,1886,0,3
17,29,16966,21092,16966,21091,14,8,2281,1757,0,3
32,57,18467,21997,18457,22003,12,8,1983,1501,0,3
28,38,17354,21534,17354,21534,13,8,2011,1866,0,3
7,4,17736,20643,17736,20643,12,7,1934,1402,0,3
9,7,22485,24174,22485,24174,15,8,2286,1451,0,3
12,7,16984,22939,16984,22939,17,8,2509,1351,0,3
12,8,19698,22718,19698,22718,15,8,2270,1371,0,3
17,29,21126,23186,21126,23186,12,7,2033,1552,0,3
21,30,19433,21710,19433,21710,11,7,2203,2169,0,3
24,26,18593,22006,18593,22006,16,8,2621,1853,0,3
18,34,22875,24365,20159,23509,11,9,2008,1738,0,3
23,35,19831,24151,19831,24151,14,7,2350,1417,0,3
25,51,20488,23623,20488,23623,12,8,2198,1971,0,3
15,24,19683,23014,19683,23014,13,8,2082,1324,0,3
15,28,21897,24474,21897,24474,11,8,1925,1867,0,3
6,5,18692,21801,16192,20384,8,7,1426,1350,0,3
9,9,18434,20640,18056,20828,10,8,1650,1475,0,3
16,27,17007,20786,14963,19963,12,9,1976,1559,0,3
21,28,18065,22344,18064,22344,14,8,2394,1679,0,3
27,42,20160,22808,20160,22808,9,8,1540,1711,0,3
18,35,18607,19855,18607,19855,7,6,1212,1833,0,3
25,38,17547,22092,17547,22092,13,7,2311,1735,0,3
13,19,23330,23484,23330,23484,13,8,2267,1605,0,3
9,9,19274,22629,19271,22631,12,10,1783,1506,0,3
18,26,19672,22227,19672,22227,16,10,2380,1700,0,3
10,6,12769,18773,12770,18773,13,8,1986,1408,0,3
10,11,18121,22300,18121,22300,12,8,2057,1777,0,3
12,4,21998,24201,21998,24201,19,4,2824,598,0,3
15,25,17001,20709,17001,20709,8,9,1481,1824,0,3
21,33,21299,23175,21691,23618,12,10,2062,1859,0,3
15,24,19634,22711,19634,22711,15,10,2279,1743,0,3
0,0,32726,24995,32726,24995,6,0,600,133,1,3
18,34,19622,23366,19622,23367,11,8,1950,1735,0,3
6,5,17667,21928,17667,21928,11,8,1555,1358,0,3
19,43,23170,23888,23170,23888,13,7,2058,1546,0,3
9,7,21458,24036,21458,24036,14,9,1999,1344,0,3
16,30,17375,20364,17374,20364,11,8,1732,1417,0,3
9,5,22327,24534,22327,24534,14,8,2188,1400,0,3
10,6,17721,20680,17721,20680,16,7,2454,1218,0,3
17,31,20694,25013,20694,25013,12,7,1865,1437,0,3
8,5,18146,23004,18146,23004,13,7,1936,1293,0,3
4,5,16412,21290,16412,21290,7,7,1028,1250,0,3
9,6,17463,22315,16259,21584,13,7,2230,1522,0,3
10,10,17640,20876,17640,20876,13,9,1925,1539,0,3
23,31,19836,23289,19836,23289,13,9,2105,1677,0,3
7,8,21309,25331,21308,25332,10,9,1588,1546,0,3
16,23,20353,23217,20353,23217,15,7,2405,1310,0,3
10,8,22423,24024,22423,24024,14,9,2215,1649,0,3
11,15,21485,23795,20625,23761,13,8,1969,1391,0,3
21,34,25909,26364,25909,26364,12,6,1990,1627,0,3
10,26,14311,20388,14311,20388,6,8,1058,1796,0,3
21,31,19119,22029,19119,22029,12,8,2226,2168,0,3
26,36,17446,21328,17446,21328,13,8,2205,2134,0,3
11,6,23063,24992,23063,24992,15,8,2180,1260,0,3
8,7,15553,19908,15553,19908,14,9,2404,1732,0,3
10,6,20248,23075,16603,21984,14,8,2258,1466,0,3
34,66,18676,23011,18636,23036,13,9,1907,1415,0,3
7,7,22562,25415,22562,25415,11,8,1659,1353,0,3
11,11,18285,21434,17847,21558,14,8,2218,1506,0,3
19,32,16771,21869,17812,22113,12,9,2067,2009,0,3
6,7,16203,21125,16203,21125,8,7,1372,1484,0,3
10,8,21821,22905,20208,22429,11,8,1745,1518,0,3
20,30,17036,20406,17035,20406,16,8,2686,1777,0,3
10,16,18696,21640,18696,21640,10,9,1646,1725,0,3
37,45,13016,17149,13016,17149,15,9,2231,1491,0,3
14,25,19281,22323,19281,22323,13,7,2198,1710,0,3
23,37,17610,21148,17610,21148,12,8,1958,1527,0,3
18,29,19429,23262,19429,23262,13,8,2179,1675,0,3
6,5,21829,23161,21829,23161,11,8,1767,1306,0,3
0,0,32857,25077,32857,25077,6,0,593,65,1,3
0,0,32674,24885,32674,24885,6,0,627,19,1,3
30,38,16007,20553,16007,20553,13,9,2223,1905,0,3
23,37,17917,22046,17917,22046,11,9,1860,1850,0,3
8,6,20363,23969,19058,23440,13,8,1984,1337,0,3
19,33,19268,22392,19268,22392,11,8,1786,1669,0,3
17,31,20901,22811,20901,22811,13,7,2150,1840,0,3
12,15,21784,22651,21784,22651,13,9,2240,1814,0,3
14,31,20387,23901,20387,23901,11,7,1984,1404,0,3
15,28,18373,20523,17042,20105,10,8,1839,2116,0,3
23,39,17183,19425,17183,19425,14,8,2205,1332,0,3
7,5,18614,21958,17310,21547,11,8,1766,1367,0,3
19,34,19305,23308,19305,23308,9,8,1714,2216,0,3
7,7,16840,20746,16840,20746,11,9,1674,1478,0,3
7,6,19110,22018,19110,22018,13,8,1961,1387,0,3
10,8,18598,22114,17374,21961,12,9,1826,1467,0,3
15,23,19242,21260,19242,21260,13,8,2295,1844,0,3
14,28,22717,25471,22717,25471,11,6,1932,1254,0,3
10,6,22388,24854,24719,24943,14,8,2227,1307,0,3
20,41,17241,19534,17241,19534,13,9,1962,1469,0,3
20,33,18932,22773,18013,22681,11,9,1729,1518,0,3
9,6,18836,22371,18836,22371,14,9,2049,1339,0,3
6,5,19513,22146,19513,22146,11,8,1969,1478,0,3
24,41,18886,22446,18886,22446,11,8,2201,2165,0,3
19,34,22839,25256,22839,25256,12,8,2140,1934,0,3
20,35,22344,23506,22344,23506,13,8,1968,1442,0,3
15,23,19208,23008,19208,23008,15,9,2220,1437,0,3
14,24,23388,24900,23388,24900,10,8,1730,1827,0,3
6,5,24231,24652,24666,25037,12,7,1928,1377,0,3
10,7,20684,23336,20684,23336,13,9,2112,1405,0,3
7,5,20513,23584,20497,23595,14,7,2234,1373,0,3
19,34,23249,25433,23249,25433,13,7,2115,1420,0,3
15,16,20589,22970,19707,22792,16,8,2336,1404,0,3
6,6,14168,19411,14168,19411,11,8,1778,1561,0,3
17,29,20151,24157,20143,24162,11,8,1795,1850,0,3
13,26,16967,21354,16966,21354,11,8,1652,1378,0,3
6,6,18022,19870,18021,19871,11,9,1793,1480,0,3
7,6,18590,21127,18590,21127,13,8,1910,1299,0,3
15,28,17568,19596,17568,19596,13,7,2180,1719,0,3
6,6,22010,22846,22010,22846,11,9,1608,1397,0,3
13,24,17710,21677,17711,21676,11,11,1605,1556,0,3
6,6,17148,21869,15114,22791,9,9,1687,1698,0,3
18,50,16270,17472,12779,19097,10,9,1670,1473,0,3
13,30,16481,17374,12716,19143,8,9,1553,1860,0,10
9,8,17407,20259,16046,20966,10,9,1586,1405,0,3
20,35,18791,21337,18791,21337,13,8,2313,1764,0,3
13,25,22288,22312,22288,22312,9,7,1743,2006,0,3
19,28,16803,19607,16803,19607,12,8,2257,2050,0,3
9,11,18096,21836,18096,21836,11,9,1811,1573,0,3
12,6,21551,23095,21551,23095,16,8,2465,1437,0,3
17,31,14225,19974,14225,19974,9,8,1616,1799,0,3
21,36,17234,21686,17235,21686,14,7,2355,1655,0,3
26,39,19638,21714,19638,21714,10,8,1772,1827,0,3
23,38,23305,23796,23305,23796,13,8,2263,2077,0,3
28,59,20665,23251,20665,23251,13,9,2057,1590,0,3
9,8,19551,22625,19551,22625,12,9,1739,1439,0,3
5,4,20826,23325,20826,23325,10,8,1545,1387,0,3
23,40,17477,22111,16765,22129,12,8,2091,1669,0,3
36,55,19929,22806,19929,22806,15,7,2401,1656,0,3
22,35,19432,23099,19432,23099,11,7,2011,1755,0,3
23,38,20810,22798,20810,22798,18,6,2647,946,0,3
20,28,20329,23602,20329,23602,14,8,2449,1597,0,3
11,25,17938,21936,17937,21937,10,8,1702,1547,0,3
15,25,18362,21645,18361,21645,11,8,1983,1778,0,3
13,27,16325,20710,16325,20710,9,7,1508,1543,0,3
13,17,20650,23468,20650,23468,15,9,2276,1653,0,3
6,4,21276,22725,21276,22725,12,7,1894,1488,0,3
8,7,20149,24253,20149,24253,12,10,1820,1597,0,3
20,31,23305,25029,23305,25029,15,7,2432,1202,0,3
12,20,18781,21008,18781,21008,13,8,2080,1579,0,3
8,12,19978,23299,19978,23299,30,75,67631,362136,0,3
24,38,21339,23209,20051,23180,13,10,2161,2047,0,3
15,27,18651,20471,18651,20471,13,7,2324,1784,0,3
9,8,19604,22514,19604,22514,12,10,1689,1536,0,3
8,9,19374,21837,19374,21837,9,8,1515,1598,0,3
14,24,21002,21980,21002,21980,14,7,2203,1508,0,3
24,41,17868,21900,17868,21900,11,8,1895,1726,0,3
22,27,19118,23499,19118,23499,19,5,3139,1418,0,3
13,25,21654,23045,21650,23047,10,7,1845,1635,0,3
11,22,16222,19263,16459,19689,10,8,1800,1788,0,3
10,6,15471,20790,15471,20790,16,8,2480,1322,0,3
11,7,20951,23425,20951,23425,15,7,2374,1513,0,3
21,32,22109,23657,22109,23657,13,7,2016,1199,0,3
10,11,16728,20015,16728,20015,12,10,1681,1570,0,3
28,45,14404,20403,14404,20403,9,9,1885,2319,0,3
11,8,20901,22521,20901,22521,14,8,2170,1227,0,3
