B1,B2,B3,A1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,A2,class
18 ,35 ,1223 ,1 ,18915 ,21773 ,474071362 ,18914 ,21774 ,474105256 ,10 ,7 ,48 ,1845 ,1671 ,2792902 ,3 ,0 
24 ,31 ,974 ,1 ,19937 ,22301 ,497328423 ,19937 ,22301 ,497328423 ,17 ,10 ,96 ,2703 ,1840 ,3384749 ,3 ,0 
18 ,26 ,678 ,1 ,19514 ,22209 ,493227036 ,19514 ,22209 ,493227036 ,13 ,8 ,63 ,2089 ,1501 ,2253242 ,3 ,0 
6 ,8 ,59 ,1 ,18760 ,19402 ,376451316 ,18760 ,19402 ,376451316 ,9 ,10 ,101 ,1291 ,1498 ,2243173 ,3 ,0 
19 ,29 ,819 ,1 ,20079 ,23312 ,543467756 ,19049 ,23365 ,545917361 ,13 ,9 ,75 ,1822 ,1354 ,1834670 ,3 ,0 
24 ,42 ,1744 ,1 ,18737 ,22662 ,513552089 ,18737 ,22662 ,513558901 ,11 ,8 ,58 ,2114 ,2153 ,4636765 ,3 ,0 
37 ,46 ,2082 ,1 ,19114 ,24653 ,607783053 ,18708 ,24875 ,618782724 ,16 ,11 ,112 ,2899 ,2549 ,6497181 ,3 ,0 
32 ,37 ,1405 ,1 ,21630 ,23095 ,533359824 ,21630 ,23095 ,533359824 ,14 ,7 ,56 ,2322 ,1702 ,2897785 ,3 ,0 
7 ,6 ,37 ,1 ,19537 ,22752 ,517649466 ,19537 ,22752 ,517649466 ,10 ,9 ,75 ,1412 ,1370 ,1876482 ,3 ,0 
11 ,9 ,75 ,1 ,19438 ,23444 ,549633774 ,19438 ,23444 ,549633774 ,15 ,11 ,112 ,2152 ,1599 ,2557209 ,3 ,0 
25 ,44 ,1944 ,1 ,20769 ,21811 ,475709413 ,20769 ,21811 ,475709413 ,16 ,8 ,66 ,2383 ,1525 ,2325699 ,3 ,0 
22 ,53 ,2763 ,1 ,15311 ,20059 ,402346020 ,15308 ,20060 ,402402309 ,12 ,10 ,95 ,1730 ,1374 ,1887719 ,3 ,0 
14 ,9 ,72 ,1 ,13797 ,19869 ,394766127 ,13797 ,19869 ,394766127 ,16 ,8 ,60 ,2260 ,1248 ,1557382 ,3 ,0 
20 ,35 ,1244 ,1 ,16208 ,21211 ,449922002 ,15156 ,20938 ,438400420 ,12 ,10 ,95 ,1699 ,1630 ,2655347 ,3 ,0 
8 ,8 ,68 ,1 ,20671 ,23236 ,539889717 ,20671 ,23236 ,539889717 ,10 ,9 ,84 ,1594 ,1531 ,2343092 ,3 ,0 
14 ,19 ,367 ,1 ,14529 ,19303 ,372611161 ,14527 ,19304 ,372649158 ,10 ,8 ,71 ,1648 ,1728 ,2984767 ,3 ,0 
35 ,44 ,1921 ,1 ,17579 ,22291 ,496895486 ,17579 ,22291 ,496895486 ,14 ,8 ,69 ,2277 ,1730 ,2992649 ,3 ,0 
8 ,8 ,57 ,1 ,17649 ,21886 ,478981027 ,17258 ,22057 ,486514945 ,12 ,9 ,84 ,1709 ,1437 ,2063700 ,3 ,0 
16 ,30 ,899 ,1 ,15810 ,20413 ,416695525 ,15810 ,20413 ,416695525 ,11 ,9 ,76 ,1844 ,1874 ,3512938 ,3 ,0 
17 ,22 ,490 ,2 ,20465 ,22828 ,521120420 ,20465 ,22828 ,521120420 ,13 ,10 ,102 ,2032 ,1786 ,3188017 ,3 ,0 
27 ,44 ,1976 ,3 ,22279 ,24318 ,591371865 ,22279 ,24318 ,591371865 ,12 ,7 ,50 ,2259 ,2076 ,4309027 ,3 ,0 
13 ,26 ,686 ,1 ,20077 ,21023 ,441954739 ,20077 ,21023 ,441954739 ,11 ,11 ,114 ,1632 ,1721 ,2961171 ,3 ,0 
9 ,8 ,58 ,1 ,19064 ,22846 ,521931824 ,19054 ,22852 ,522218102 ,13 ,10 ,92 ,1895 ,1384 ,1914151 ,3 ,0 
12 ,20 ,387 ,1 ,16012 ,21126 ,446288770 ,16012 ,21125 ,446286330 ,11 ,9 ,90 ,1693 ,1663 ,2764827 ,3 ,0 
23 ,51 ,2600 ,1 ,21135 ,24374 ,594115105 ,21135 ,24374 ,594115105 ,12 ,10 ,105 ,1872 ,1848 ,3414098 ,3 ,0 
10 ,7 ,43 ,1 ,19138 ,23472 ,550953268 ,19138 ,23472 ,550953268 ,12 ,9 ,82 ,1803 ,1515 ,2295583 ,3 ,0 
11 ,9 ,81 ,1 ,19723 ,23285 ,542197523 ,19722 ,23286 ,542230975 ,15 ,8 ,60 ,2315 ,1228 ,1508548 ,3 ,0 
22 ,33 ,1096 ,1 ,16303 ,20502 ,420345708 ,16302 ,20503 ,420376533 ,12 ,9 ,76 ,2324 ,2241 ,5022317 ,3 ,0 
22 ,39 ,1530 ,1 ,14946 ,19206 ,368875164 ,14947 ,19206 ,368865203 ,8 ,8 ,66 ,1591 ,2174 ,4725856 ,3 ,0 
27 ,40 ,1599 ,1 ,17119 ,20601 ,424390508 ,17118 ,20601 ,424417460 ,13 ,9 ,84 ,2362 ,1937 ,3752908 ,3 ,0 
30 ,45 ,2046 ,1 ,16016 ,21510 ,462660788 ,16016 ,21509 ,462649143 ,12 ,7 ,53 ,2080 ,1936 ,3747076 ,3 ,0 
19 ,29 ,833 ,1 ,19158 ,21019 ,441790359 ,19158 ,21019 ,441790359 ,8 ,7 ,55 ,1194 ,1257 ,1580555 ,3 ,0 
16 ,29 ,821 ,1 ,22172 ,24541 ,602281988 ,21800 ,24049 ,578331633 ,10 ,10 ,101 ,1409 ,1541 ,2373618 ,3 ,0 
26 ,51 ,2570 ,1 ,16927 ,20585 ,423739301 ,16927 ,20585 ,423739301 ,11 ,10 ,98 ,1521 ,1568 ,2457945 ,3 ,0 
1045 ,9406 ,88479721 ,1 ,32064 ,24714 ,610784516 ,32064 ,24714 ,610784516 ,58 ,473 ,223555 ,32506 ,382096 ,146000000000 ,3 ,1 
1 ,1 ,0 ,3 ,30492 ,25650 ,657930503 ,30492 ,25650 ,657930503 ,6 ,1 ,0 ,928 ,512 ,262073 ,3 ,1 
0 ,0 ,0 ,3 ,32856 ,25147 ,632392908 ,32856 ,25147 ,632392908 ,7 ,1 ,0 ,758 ,367 ,134341 ,3 ,1 
10 ,8 ,57 ,1 ,16397 ,21620 ,467437019 ,15677 ,21923 ,480638080 ,15 ,10 ,91 ,2169 ,1379 ,1900685 ,3 ,0 
8 ,5 ,30 ,1 ,21458 ,24250 ,588067460 ,21458 ,24250 ,588067460 ,13 ,9 ,75 ,1895 ,1433 ,2052864 ,3 ,0 
34 ,46 ,2101 ,1 ,20789 ,21709 ,471268860 ,20068 ,22154 ,490816855 ,13 ,10 ,90 ,2197 ,1972 ,3888081 ,3 ,0 
7 ,7 ,55 ,1 ,19332 ,22673 ,514064024 ,18112 ,22659 ,513414522 ,13 ,9 ,87 ,1801 ,1374 ,1887575 ,3 ,0 
26 ,37 ,1339 ,1 ,19279 ,22204 ,493014626 ,19279 ,22204 ,493014626 ,12 ,8 ,68 ,2078 ,1626 ,2644861 ,3 ,0 
3 ,5 ,21 ,1 ,21614 ,23337 ,544593145 ,21614 ,23337 ,544593145 ,6 ,8 ,62 ,867 ,1272 ,1617052 ,2 ,0 
10 ,7 ,56 ,1 ,18587 ,22463 ,504595181 ,17450 ,22919 ,525298032 ,15 ,9 ,77 ,2205 ,1329 ,1765514 ,3 ,0 
10 ,8 ,57 ,1 ,20929 ,25674 ,659128644 ,19153 ,24953 ,622635079 ,15 ,10 ,91 ,2191 ,1401 ,1961951 ,3 ,0 
22 ,39 ,1560 ,1 ,19825 ,21820 ,476127046 ,18566 ,21168 ,448078683 ,9 ,9 ,81 ,1450 ,2043 ,4175823 ,3 ,0 
24 ,34 ,1168 ,1 ,22206 ,24049 ,578370063 ,22206 ,24049 ,578370063 ,11 ,8 ,63 ,1640 ,1291 ,1666044 ,3 ,0 
40 ,49 ,2444 ,1 ,20494 ,23035 ,530591528 ,20494 ,23035 ,530591528 ,15 ,8 ,65 ,2667 ,1887 ,3560660 ,3 ,0 
16 ,28 ,807 ,1 ,18847 ,21747 ,472943883 ,18847 ,21747 ,472943883 ,12 ,8 ,71 ,1898 ,1682 ,2828761 ,3 ,0 
9 ,9 ,82 ,1 ,18351 ,24535 ,601952540 ,18348 ,24536 ,602030922 ,11 ,10 ,102 ,1638 ,1511 ,2284311 ,3 ,0 
4 ,4 ,16 ,1 ,21698 ,22405 ,501982796 ,21698 ,22405 ,501982796 ,10 ,7 ,50 ,1548 ,1188 ,1411870 ,3 ,0 
19 ,33 ,1085 ,1 ,15647 ,19897 ,395876497 ,13090 ,19296 ,372332414 ,13 ,10 ,101 ,2050 ,1702 ,2896708 ,3 ,0 
13 ,25 ,626 ,1 ,17923 ,21951 ,481858844 ,17924 ,21951 ,481852328 ,12 ,10 ,91 ,1838 ,1830 ,3349372 ,3 ,0 
19 ,34 ,1136 ,1 ,21677 ,25219 ,636003324 ,19183 ,24515 ,600961106 ,11 ,11 ,111 ,1512 ,1610 ,2591908 ,3 ,0 
18 ,28 ,779 ,1 ,19256 ,23140 ,535440344 ,19256 ,23140 ,535440344 ,17 ,9 ,74 ,2369 ,1370 ,1876325 ,3 ,0 
7 ,6 ,42 ,1 ,21085 ,21081 ,444417013 ,18760 ,20697 ,428385267 ,9 ,7 ,53 ,1652 ,1804 ,3255765 ,3 ,0 
10 ,9 ,73 ,1 ,17306 ,20499 ,420222651 ,17305 ,20500 ,420237082 ,14 ,10 ,103 ,1930 ,1468 ,2153817 ,3 ,0 
26 ,46 ,2139 ,1 ,15277 ,18583 ,345340572 ,15422 ,18861 ,355733685 ,13 ,10 ,96 ,1845 ,1451 ,2106643 ,3 ,0 
9 ,8 ,61 ,1 ,20221 ,22732 ,516731787 ,20221 ,22732 ,516731787 ,13 ,10 ,98 ,1870 ,1565 ,2448402 ,3 ,0 
14 ,18 ,321 ,1 ,19682 ,23876 ,570085127 ,18448 ,23710 ,562181801 ,13 ,9 ,87 ,1988 ,1508 ,2273949 ,3 ,0 
17 ,32 ,1046 ,1 ,16782 ,20247 ,409950869 ,15470 ,20413 ,416677371 ,11 ,10 ,110 ,1556 ,1578 ,2488530 ,3 ,0 
6 ,6 ,34 ,1 ,22260 ,24584 ,604387198 ,22260 ,24584 ,604387198 ,10 ,9 ,77 ,1536 ,1419 ,2013462 ,3 ,0 
6 ,6 ,39 ,1 ,20144 ,23161 ,536448203 ,20144 ,23161 ,536448203 ,9 ,8 ,69 ,1309 ,1298 ,1685531 ,3 ,0 
23 ,34 ,1142 ,1 ,14180 ,19978 ,399133521 ,14180 ,19978 ,399133521 ,12 ,9 ,74 ,2143 ,2121 ,4498792 ,3 ,0 
18 ,25 ,634 ,1 ,18764 ,23088 ,533072953 ,17921 ,23145 ,535703811 ,13 ,9 ,78 ,2201 ,1889 ,3568823 ,3 ,0 
22 ,34 ,1127 ,1 ,14665 ,18992 ,360702473 ,13440 ,18784 ,352847572 ,11 ,10 ,108 ,1856 ,1940 ,3764548 ,3 ,0 
11 ,9 ,73 ,1 ,19060 ,22704 ,515464445 ,19060 ,22704 ,515464445 ,11 ,8 ,64 ,1803 ,1486 ,2208089 ,3 ,0 
10 ,7 ,45 ,1 ,21189 ,22912 ,524952189 ,20743 ,23183 ,537460342 ,15 ,8 ,63 ,2327 ,1448 ,2097185 ,3 ,0 
20 ,27 ,751 ,1 ,18179 ,22226 ,493992248 ,13862 ,20315 ,412679965 ,12 ,9 ,81 ,2172 ,1915 ,3667392 ,3 ,0 
18 ,28 ,812 ,1 ,15782 ,20461 ,418645964 ,15909 ,20407 ,416437642 ,16 ,9 ,73 ,2519 ,1542 ,2378397 ,3 ,0 
3 ,4 ,20 ,1 ,17375 ,24663 ,608255966 ,17362 ,24669 ,608575228 ,7 ,7 ,52 ,1130 ,1220 ,1488771 ,3 ,0 
8 ,8 ,66 ,1 ,21500 ,24080 ,579849706 ,21500 ,24080 ,579849706 ,14 ,10 ,98 ,1930 ,1503 ,2259404 ,3 ,0 
43 ,48 ,2340 ,1 ,19203 ,22825 ,520974893 ,19203 ,22825 ,520974893 ,12 ,9 ,76 ,2058 ,2044 ,4179330 ,3 ,0 
8 ,10 ,93 ,1 ,16731 ,21329 ,454924568 ,16731 ,21329 ,454928869 ,10 ,8 ,69 ,1630 ,1390 ,1932201 ,3 ,0 
8 ,8 ,60 ,1 ,19147 ,21571 ,465320538 ,19147 ,21571 ,465320538 ,11 ,9 ,83 ,1738 ,1619 ,2622545 ,3 ,0 
18 ,29 ,828 ,1 ,19769 ,23375 ,546394819 ,19769 ,23375 ,546394819 ,11 ,9 ,86 ,1751 ,1796 ,3226069 ,3 ,0 
10 ,8 ,58 ,1 ,17607 ,20739 ,430115643 ,17607 ,20739 ,430115643 ,15 ,10 ,99 ,2164 ,1594 ,2540477 ,3 ,0 
17 ,24 ,569 ,1 ,19648 ,22927 ,525646682 ,19648 ,22927 ,525646682 ,12 ,9 ,87 ,2012 ,1838 ,3378104 ,3 ,0 
16 ,24 ,590 ,1 ,19772 ,22627 ,511986306 ,22075 ,24068 ,579288862 ,9 ,9 ,83 ,1592 ,1725 ,2973952 ,3 ,0 
15 ,26 ,657 ,1 ,18458 ,21079 ,444314606 ,18458 ,21079 ,444314606 ,13 ,10 ,94 ,2041 ,1673 ,2800555 ,3 ,0 
16 ,30 ,877 ,1 ,14617 ,21296 ,453534745 ,13746 ,21211 ,449926714 ,11 ,10 ,105 ,1903 ,1944 ,3780985 ,3 ,0 
19 ,23 ,509 ,2 ,17204 ,20766 ,431234307 ,17204 ,20766 ,431234307 ,13 ,11 ,112 ,2139 ,2033 ,4133258 ,3 ,0 
22 ,51 ,2624 ,3 ,22671 ,25049 ,627452865 ,22671 ,25049 ,627452865 ,9 ,8 ,70 ,1370 ,1474 ,2171415 ,3 ,0 
20 ,31 ,954 ,3 ,18283 ,22271 ,495990772 ,18274 ,22276 ,496237830 ,12 ,8 ,59 ,1949 ,1536 ,2358671 ,3 ,0 
27 ,43 ,1891 ,3 ,20843 ,23616 ,557715515 ,19669 ,23741 ,563631118 ,10 ,7 ,54 ,1669 ,1882 ,3541306 ,3 ,0 
33 ,45 ,2007 ,1 ,21568 ,24742 ,612184934 ,21568 ,24742 ,612184934 ,14 ,9 ,79 ,2319 ,1739 ,3025361 ,3 ,0 
31 ,45 ,1983 ,1 ,19010 ,22526 ,507428200 ,19010 ,22526 ,507428200 ,13 ,9 ,84 ,2251 ,2114 ,4469381 ,3 ,0 
15 ,34 ,1183 ,1 ,18726 ,23743 ,563749303 ,18714 ,23750 ,564062056 ,8 ,7 ,51 ,1463 ,1915 ,3666450 ,3 ,0 
17 ,29 ,859 ,1 ,18932 ,22204 ,493005881 ,18933 ,22204 ,492995785 ,11 ,11 ,113 ,1606 ,1787 ,3192093 ,6 ,0 
7 ,8 ,61 ,1 ,15469 ,18269 ,333738963 ,17377 ,19036 ,362369404 ,9 ,8 ,71 ,1275 ,1327 ,1760124 ,3 ,0 
15 ,28 ,788 ,1 ,20525 ,21848 ,477355922 ,18948 ,21307 ,453993676 ,12 ,8 ,66 ,1798 ,1410 ,1988390 ,3 ,0 
10 ,9 ,78 ,1 ,14131 ,21048 ,443025121 ,14131 ,21048 ,443021011 ,12 ,11 ,111 ,1837 ,1699 ,2887047 ,3 ,0 
18 ,29 ,862 ,1 ,12168 ,16082 ,258621713 ,12168 ,16082 ,258621713 ,14 ,10 ,93 ,2319 ,1940 ,3763844 ,3 ,0 
7 ,7 ,52 ,1 ,17051 ,19881 ,395262011 ,17051 ,19881 ,395259551 ,12 ,10 ,97 ,1737 ,1473 ,2168970 ,3 ,0 
23 ,37 ,1395 ,1 ,21182 ,23987 ,575363916 ,19598 ,23475 ,551065496 ,11 ,9 ,90 ,1962 ,1949 ,3797388 ,3 ,0 
8 ,8 ,64 ,1 ,19824 ,20826 ,433723312 ,19824 ,20826 ,433723312 ,11 ,11 ,117 ,1567 ,1534 ,2352064 ,3 ,0 
20 ,31 ,931 ,1 ,22771 ,24531 ,601761713 ,22771 ,24531 ,601761713 ,14 ,10 ,101 ,1903 ,1540 ,2372578 ,3 ,0 
13 ,28 ,790 ,1 ,15540 ,21174 ,448337339 ,15539 ,21174 ,448344793 ,10 ,10 ,98 ,1566 ,1909 ,3644176 ,3 ,0 
49 ,52 ,2681 ,1 ,19002 ,22619 ,511608485 ,19002 ,22619 ,511608485 ,14 ,10 ,91 ,2455 ,2292 ,5253239 ,3 ,0 
19 ,33 ,1087 ,1 ,19486 ,23088 ,533046562 ,19486 ,23088 ,533046562 ,15 ,9 ,82 ,2070 ,1535 ,2355486 ,3 ,0 
20 ,30 ,895 ,1 ,16793 ,20647 ,426311175 ,16793 ,20647 ,426311175 ,17 ,7 ,45 ,2729 ,1205 ,1452972 ,3 ,0 
29 ,45 ,1997 ,1 ,22538 ,22835 ,521454343 ,22538 ,22835 ,521454343 ,12 ,8 ,71 ,1770 ,1466 ,2147849 ,3 ,0 
15 ,29 ,836 ,1 ,18262 ,19974 ,398947670 ,18262 ,19974 ,398947670 ,12 ,9 ,75 ,2014 ,1812 ,3282193 ,3 ,0 
13 ,10 ,95 ,1 ,11561 ,15084 ,227524038 ,11561 ,15084 ,227524038 ,14 ,9 ,83 ,2118 ,1526 ,2327183 ,3 ,0 
7 ,8 ,57 ,1 ,14737 ,18487 ,341755291 ,14736 ,18487 ,341782307 ,11 ,10 ,97 ,1655 ,1610 ,2591269 ,3 ,0 
13 ,31 ,982 ,1 ,22125 ,23301 ,542922061 ,22125 ,23301 ,542922061 ,7 ,10 ,91 ,932 ,1385 ,1917392 ,2 ,0 
26 ,36 ,1329 ,1 ,16818 ,21284 ,452996858 ,14950 ,20973 ,439883566 ,15 ,11 ,118 ,2475 ,2014 ,4055751 ,3 ,0 
8 ,16 ,244 ,1 ,17292 ,20785 ,432034818 ,17292 ,20785 ,432034818 ,8 ,9 ,80 ,1010 ,1316 ,1731085 ,3 ,0 
33 ,46 ,2115 ,1 ,20694 ,21685 ,470230971 ,18855 ,21796 ,475084086 ,9 ,7 ,51 ,2141 ,2459 ,6048780 ,3 ,0 
0 ,0 ,0 ,1 ,23625 ,22043 ,485878408 ,23625 ,22043 ,485878408 ,7 ,1 ,0 ,590 ,70 ,4835 ,3 ,1 
14 ,29 ,869 ,1 ,20380 ,21763 ,473629720 ,19164 ,21821 ,476146473 ,11 ,9 ,73 ,1781 ,1428 ,2040567 ,3 ,0 
17 ,20 ,399 ,1 ,18378 ,21808 ,475610342 ,18378 ,21808 ,475610342 ,12 ,9 ,88 ,1771 ,1615 ,2609787 ,3 ,0 
13 ,13 ,167 ,1 ,18679 ,19242 ,370243397 ,18679 ,19242 ,370243397 ,13 ,8 ,61 ,1937 ,1232 ,1518802 ,3 ,0 
7 ,7 ,47 ,1 ,21087 ,23749 ,564021290 ,21087 ,23749 ,564021290 ,10 ,9 ,89 ,1482 ,1514 ,2292183 ,3 ,0 
17 ,30 ,906 ,1 ,24319 ,25497 ,650097153 ,24319 ,25497 ,650097153 ,13 ,10 ,98 ,1915 ,1564 ,2445680 ,3 ,0 
16 ,23 ,542 ,1 ,17629 ,21675 ,469809135 ,17724 ,21820 ,476114476 ,16 ,10 ,104 ,2225 ,1484 ,2202284 ,3 ,0 
19 ,31 ,949 ,1 ,20919 ,24199 ,585602950 ,20919 ,24199 ,585602950 ,13 ,8 ,71 ,2226 ,1869 ,3494240 ,3 ,0 
17 ,32 ,1023 ,1 ,21467 ,23793 ,566083547 ,21467 ,23793 ,566083547 ,13 ,9 ,86 ,2013 ,1627 ,2648084 ,3 ,0 
23 ,34 ,1186 ,1 ,19728 ,22526 ,507425110 ,19728 ,22526 ,507425110 ,16 ,7 ,45 ,2671 ,1538 ,2364530 ,3 ,0 
31 ,46 ,2144 ,1 ,11534 ,16855 ,284088023 ,11502 ,16867 ,284485643 ,11 ,10 ,92 ,1803 ,1416 ,2006197 ,10 ,0 
24 ,38 ,1458 ,1 ,20355 ,24093 ,580496328 ,20355 ,24093 ,580496328 ,14 ,7 ,51 ,2357 ,1680 ,2821677 ,3 ,0 
2 ,14 ,203 ,1 ,32616 ,24822 ,616139954 ,32616 ,24822 ,616139954 ,7 ,1 ,0 ,590 ,69 ,4802 ,3 ,1 
0 ,0 ,0 ,1 ,32674 ,24913 ,620669566 ,32674 ,24913 ,620669566 ,6 ,1 ,0 ,589 ,70 ,4904 ,3 ,1 
29 ,46 ,2090 ,1 ,14444 ,17490 ,305884725 ,14444 ,17490 ,305884725 ,12 ,9 ,88 ,1805 ,1547 ,2394547 ,3 ,0 
6 ,6 ,32 ,1 ,20205 ,23909 ,571660044 ,20204 ,23910 ,571702810 ,11 ,8 ,70 ,1639 ,1294 ,1673174 ,3 ,0 
10 ,5 ,24 ,1 ,24459 ,25642 ,657507356 ,24459 ,25642 ,657507356 ,16 ,7 ,55 ,2425 ,1183 ,1400132 ,3 ,0 
8 ,7 ,51 ,1 ,27161 ,26062 ,679208654 ,22451 ,25945 ,673138576 ,13 ,10 ,98 ,1813 ,1461 ,2133327 ,3 ,0 
13 ,12 ,151 ,1 ,18556 ,20640 ,426006015 ,18556 ,20640 ,426006015 ,15 ,10 ,97 ,2080 ,1538 ,2366831 ,3 ,0 
16 ,19 ,351 ,1 ,15949 ,18609 ,346311020 ,15949 ,18609 ,346311020 ,11 ,9 ,76 ,2017 ,1947 ,3792316 ,3 ,0 
14 ,32 ,1004 ,1 ,17099 ,19232 ,369883948 ,16367 ,19434 ,377662911 ,7 ,9 ,78 ,1146 ,1576 ,2483770 ,3 ,0 
14 ,18 ,333 ,1 ,17542 ,19930 ,397193841 ,17542 ,19930 ,397193841 ,16 ,9 ,90 ,2397 ,1610 ,2591375 ,3 ,0 
14 ,28 ,766 ,1 ,16966 ,20811 ,433100033 ,16965 ,20812 ,433130289 ,10 ,8 ,58 ,1711 ,1747 ,3051489 ,3 ,0 
38 ,48 ,2323 ,1 ,20741 ,22917 ,525197355 ,23012 ,23773 ,565158398 ,10 ,9 ,75 ,1743 ,2040 ,4161940 ,3 ,0 
8 ,9 ,73 ,1 ,21327 ,24227 ,586943145 ,21327 ,24227 ,586943145 ,10 ,8 ,64 ,1700 ,1608 ,2587132 ,3 ,0 
13 ,11 ,124 ,1 ,20140 ,23225 ,539393096 ,20140 ,23225 ,539393096 ,15 ,10 ,100 ,2221 ,1583 ,2507138 ,3 ,0 
19 ,33 ,1083 ,1 ,15159 ,19583 ,383476360 ,15159 ,19582 ,383471089 ,12 ,10 ,101 ,1805 ,1745 ,3045907 ,3 ,0 
11 ,8 ,66 ,1 ,18363 ,22122 ,489388261 ,17302 ,21919 ,480453570 ,14 ,10 ,103 ,2140 ,1641 ,2692593 ,3 ,0 
20 ,25 ,643 ,1 ,13134 ,17309 ,299613885 ,13134 ,17309 ,299613885 ,15 ,9 ,87 ,2456 ,1669 ,2786516 ,3 ,0 
21 ,33 ,1108 ,1 ,21736 ,22794 ,519575794 ,21736 ,22794 ,519575794 ,12 ,8 ,65 ,1771 ,1300 ,1690832 ,3 ,0 
7 ,5 ,30 ,1 ,21916 ,23210 ,538687821 ,19900 ,22563 ,509087225 ,11 ,8 ,69 ,1747 ,1507 ,2272039 ,3 ,0 
10 ,6 ,42 ,1 ,16299 ,21163 ,447855646 ,16299 ,21163 ,447855646 ,15 ,8 ,70 ,2257 ,1405 ,1973134 ,3 ,0 
23 ,39 ,1537 ,1 ,21399 ,23852 ,568898432 ,21399 ,23852 ,568898432 ,11 ,7 ,55 ,1951 ,1713 ,2933953 ,3 ,0 
13 ,14 ,201 ,1 ,19562 ,22992 ,528612409 ,19562 ,22992 ,528612409 ,15 ,8 ,63 ,2284 ,1328 ,1763852 ,3 ,0 
24 ,36 ,1263 ,1 ,19514 ,23476 ,551144909 ,19514 ,23476 ,551144909 ,17 ,7 ,53 ,2844 ,1860 ,3459119 ,3 ,0 
17 ,27 ,747 ,1 ,17737 ,21841 ,477017124 ,17737 ,21841 ,477017124 ,13 ,9 ,88 ,1919 ,1740 ,3026850 ,3 ,0 
11 ,8 ,68 ,1 ,21895 ,25127 ,631348147 ,21895 ,25127 ,631348147 ,14 ,7 ,54 ,2185 ,1369 ,1875308 ,3 ,0 
10 ,14 ,203 ,1 ,22242 ,24630 ,606620009 ,22242 ,24630 ,606620009 ,11 ,10 ,90 ,1575 ,1649 ,2719326 ,3 ,0 
19 ,40 ,1599 ,2 ,20574 ,24050 ,578423336 ,20574 ,24050 ,578423336 ,7 ,7 ,53 ,1368 ,1893 ,3582132 ,3 ,0 
7 ,7 ,47 ,3 ,19379 ,21477 ,461258874 ,19378 ,21477 ,461268427 ,10 ,10 ,92 ,1516 ,1429 ,2043266 ,3 ,0 
10 ,7 ,46 ,2 ,18392 ,21029 ,442216781 ,18392 ,21029 ,442216781 ,15 ,9 ,78 ,2361 ,1558 ,2426574 ,3 ,0 
12 ,11 ,121 ,1 ,19832 ,23390 ,547108529 ,19832 ,23390 ,547108529 ,14 ,8 ,62 ,2158 ,1607 ,2581801 ,3 ,0 
17 ,32 ,1007 ,1 ,12646 ,18920 ,357956459 ,12646 ,18920 ,357954403 ,8 ,9 ,80 ,1247 ,1713 ,2934341 ,10 ,0 
16 ,32 ,1023 ,1 ,19510 ,23590 ,556464910 ,19510 ,23590 ,556471583 ,13 ,7 ,49 ,2100 ,1044 ,1089782 ,3 ,0 
27 ,46 ,2136 ,1 ,17439 ,19819 ,392806906 ,17439 ,19819 ,392806906 ,12 ,7 ,52 ,1999 ,1775 ,3152225 ,3 ,0 
12 ,9 ,85 ,1 ,25600 ,27301 ,745349501 ,25600 ,27301 ,745349501 ,15 ,10 ,105 ,2175 ,1495 ,2234172 ,3 ,0 
17 ,31 ,940 ,1 ,17681 ,20733 ,429849029 ,17681 ,20733 ,429845493 ,12 ,9 ,88 ,1568 ,1451 ,2106251 ,3 ,0 
7 ,7 ,53 ,1 ,19161 ,20145 ,405822004 ,19161 ,20145 ,405822004 ,11 ,10 ,94 ,1440 ,1438 ,2067527 ,3 ,0 
16 ,9 ,77 ,1 ,16626 ,21626 ,467694791 ,16626 ,21626 ,467694791 ,18 ,8 ,72 ,2583 ,1322 ,1748755 ,3 ,0 
21 ,35 ,1258 ,1 ,19892 ,22806 ,520108701 ,19892 ,22806 ,520108701 ,13 ,10 ,109 ,2126 ,2004 ,4014654 ,3 ,0 
11 ,12 ,136 ,1 ,16942 ,21742 ,472717434 ,16942 ,21742 ,472717434 ,12 ,10 ,108 ,1711 ,1548 ,2395728 ,3 ,0 
20 ,34 ,1155 ,1 ,19231 ,21547 ,464260262 ,19231 ,21547 ,464260262 ,11 ,8 ,59 ,1694 ,1378 ,1898192 ,3 ,0 
10 ,10 ,100 ,1 ,14616 ,19103 ,364908923 ,14616 ,19103 ,364916390 ,9 ,7 ,50 ,1464 ,1385 ,1919355 ,3 ,0 
13 ,7 ,55 ,1 ,19681 ,23270 ,541483576 ,19681 ,23270 ,541483576 ,18 ,9 ,78 ,2536 ,1351 ,1825455 ,3 ,0 
19 ,39 ,1527 ,1 ,13252 ,15701 ,246511549 ,13250 ,15701 ,246535723 ,8 ,7 ,54 ,1647 ,2337 ,5459322 ,3 ,0 
18 ,37 ,1361 ,1 ,14511 ,17902 ,320491051 ,14511 ,17902 ,320491051 ,13 ,10 ,94 ,1800 ,1434 ,2055240 ,3 ,0 
48 ,58 ,3360 ,1 ,14540 ,20097 ,403899701 ,14540 ,20097 ,403899701 ,8 ,7 ,47 ,1790 ,2554 ,6524867 ,3 ,0 
21 ,30 ,908 ,1 ,19387 ,21942 ,481435795 ,17653 ,21612 ,467064532 ,15 ,10 ,106 ,2361 ,2064 ,4261806 ,3 ,0 
